Time (seconds),Length,unlabeled},On,Off,Dimmer,Lighter
20.799999237060547,0.8000011444091797,0.15184037387371063,0.12487700581550598,0.001298342365771532,0.7088200449943542,0.013164408504962921
20.899999618530273,0.8000011444091797,0.02785777673125267,0.01739523373544216,0.0006864238530397415,0.9515100717544556,0.0025504971854388714
21,0.7999992370605469,0.2046465426683426,0.008390847593545914,0.00011413167521823198,0.7830642461776733,0.003784237429499626
21.100000381469727,0.7999992370605469,0.365217387676239,0.003994464408606291,0.00022154721955303103,0.626625120639801,0.00394144281744957
21.200000762939453,0.7999992370605469,0.7214410305023193,0.000988064450211823,0.0005416003405116498,0.2671431601047516,0.009886126033961773
21.299999237060547,0.8000011444091797,0.9827650785446167,0.00011636856652330607,4.1767700167838484E-05,0.015704762190580368,0.0013720423448830843
21.399999618530273,0.8000011444091797,0.9917086958885193,3.4325209981034277E-06,3.1025301723275334E-06,0.004264253657311201,0.0040204511024057865
21.5,0.7999992370605469,0.9956563711166382,1.6296844478347339E-06,2.619197402964346E-06,0.0019376806449145079,0.002401708858087659
21.600000381469727,0.7999992370605469,0.9964526891708374,8.016936021704169E-07,7.157130994528416E-07,0.0012668739072978497,0.0022789393551647663
21.700000762939453,0.7999992370605469,0.9935974478721619,2.3049126411933685E-06,3.448655661486555E-06,0.003580598160624504,0.0028162323869764805
21.799999237060547,0.8000011444091797,0.9946913719177246,2.0731272343255114E-06,1.4008080597704975E-06,0.002331262920051813,0.0029739222954958677
21.899999618530273,0.8000011444091797,0.9936581254005432,3.0352673547895392E-06,2.8731246857205406E-06,0.0033874285873025656,0.00294851278886199
22,0.7999992370605469,0.9941807389259338,2.2572958187083714E-06,2.2138553958939156E-06,0.002746859099715948,0.0030678994953632355
22.100000381469727,0.7999992370605469,0.9952498078346252,2.7695709832187276E-06,1.685682491370244E-06,0.0021177830640226603,0.002627921523526311
22.200000762939453,0.7999992370605469,0.9956798553466797,3.197577825631015E-06,1.8181702898800722E-06,0.0018919477006420493,0.0024232366122305393
22.299999237060547,0.8000011444091797,0.9962362051010132,3.042214757442707E-06,1.244644408870954E-06,0.0016184928826987743,0.002141075674444437
22.399999618530273,0.8000011444091797,0.9966375231742859,2.6375792003818788E-06,9.70299083746795E-07,0.0014502496924251318,0.0019086870597675443
22.5,0.7999992370605469,0.9972223043441772,2.6298057491658255E-06,9.413390671397792E-07,0.0012494974071159959,0.0015245910035446286
22.600000381469727,0.7999992370605469,0.9972784519195557,2.908549959101947E-06,9.082148721972771E-07,0.0010644654976204038,0.0016532873269170523
22.700000762939453,0.7999992370605469,0.9973903298377991,3.441753960942151E-06,1.11214342268795E-06,0.0013483628863468766,0.001256733201444149
22.799999237060547,0.8000011444091797,0.9974721074104309,3.4684487673075637E-06,1.1960671599808848E-06,0.0011760127963498235,0.001347349607385695
22.899999618530273,0.8000011444091797,0.9975922703742981,4.462405740923714E-06,1.3430195622277097E-06,0.001307463739067316,0.0010944179957732558
23,0.7999992370605469,0.9973900318145752,7.604005077155307E-06,1.7477481151217944E-06,0.001369123812764883,0.0012314885389059782
23.100000381469727,0.7999992370605469,0.9977784752845764,8.437478754785843E-06,1.6232567077167914E-06,0.0011945804581046104,0.001016821013763547
23.200000762939453,0.7999992370605469,0.9977410435676575,7.108408226486063E-06,1.6522028545296052E-06,0.0012007893528789282,0.0010494454763829708
23.299999237060547,0.8000011444091797,0.9980337619781494,1.2881837392342277E-05,1.6849339772306848E-06,0.0011044858256354928,0.0008471601759083569
23.399999618530273,0.8000011444091797,0.998164713382721,1.2222937584738247E-05,1.3197750377003103E-06,0.0009400022099725902,0.0008817253983579576
23.5,0.7999992370605469,0.9979115724563599,1.3631019101012498E-05,2.011951437452808E-06,0.001160649349913001,0.000912159332074225
23.600000381469727,0.7999992370605469,0.9980370998382568,1.4793708032811992E-05,2.268532171001425E-06,0.0012127429945394397,0.0007331207161769271
23.700000762939453,0.7999992370605469,0.9985529780387878,1.0821206160471775E-05,1.542763698125782E-06,0.0007317287963815033,0.0007028942345641553
23.799999237060547,0.8000011444091797,0.998684823513031,9.907214916893281E-06,2.1487619505933253E-06,0.0006025377078913152,0.0007005255902186036
23.899999618530273,0.8000011444091797,0.9992069005966187,9.95197297015693E-06,2.4976404802146135E-06,0.0002646745997481048,0.0005159618449397385
24,0.7999992370605469,0.9994199275970459,1.979581793420948E-05,3.69727126781072E-06,0.00013086774561088532,0.00042572346865199506
24.100000381469727,0.7999992370605469,0.9993493556976318,2.4007236788747832E-05,5.095204869576264E-06,8.563396113459021E-05,0.0005358418566174805
24.200000762939453,0.7999992370605469,0.9991853833198547,2.0207367924740538E-05,1.4053719496587291E-05,8.354086457984522E-05,0.0006967744557186961
24.299999237060547,0.8000011444091797,0.9989630579948425,2.482045783835929E-05,2.122961450368166E-05,0.00011521825945237651,0.0008757720934227109
24.399999618530273,0.8000011444091797,0.9989720582962036,1.2361665540083777E-05,9.401519491802901E-06,9.610899724066257E-05,0.0009100287570618093
24.5,0.7999992370605469,0.9989592432975769,1.3441499504551757E-05,1.5143377822823822E-05,0.00012022276496281847,0.0008918539970181882
24.600000381469727,0.7999992370605469,0.9983649849891663,2.9875773179810494E-06,3.07022037304705E-06,0.00017678803123999387,0.0014521504053846002
24.700000762939453,0.7999992370605469,0.9972928166389465,1.5494446188313304E-06,2.9189361612225184E-06,0.0002995189861394465,0.0024031419306993484
24.799999237060547,0.8000011444091797,0.9964255690574646,3.897148701526021E-07,2.2434758193412563E-06,0.0007310776272788644,0.0028406435158103704
24.899999618530273,0.8000011444091797,0.9964693188667297,2.2711736846758868E-07,2.2113349587016273E-06,0.0010920297354459763,0.002436187118291855
25,0.7999992370605469,0.9946762919425964,1.8199904161519953E-07,2.2551955680683022E-06,0.0014323759824037552,0.003888931591063738
25.100000381469727,0.7999992370605469,0.9928350448608398,1.3131760567830497E-07,2.2760768842999823E-06,0.0016882347408682108,0.005474376957863569
25.200000762939453,0.7999992370605469,0.9884499907493591,2.0778544751465233E-07,3.7239813082123874E-06,0.002666085259988904,0.008880095556378365
25.299999237060547,0.8000011444091797,0.9872302412986755,2.867270438855485E-07,5.163127298146719E-06,0.004094217903912067,0.008670084178447723
25.399999618530273,0.8000011444091797,0.9852011799812317,3.25432409908899E-07,4.706908384832786E-06,0.004997322801500559,0.009796454571187496
25.5,0.7999992370605469,0.9856884479522705,5.869834467375767E-07,5.74789555685129E-06,0.005122865550220013,0.009182305075228214
25.600000381469727,0.7999992370605469,0.9854387044906616,9.25808421925467E-07,6.2197850638767704E-06,0.003582009579986334,0.010972173884510994
25.700000762939453,0.7999992370605469,0.9899399876594543,1.3604249033960514E-06,5.154225618753117E-06,0.0015362357953563333,0.008517280220985413
25.799999237060547,0.8000011444091797,0.9870349764823914,1.8125787164535723E-06,2.3307575247599743E-06,0.00015477024135179818,0.012806126847863197
25.899999618530273,0.8000011444091797,0.9917545914649963,1.9376157069928013E-05,2.278137435496319E-05,0.00015091079694684595,0.008052390068769455
26,0.7999992370605469,0.9784508347511292,0.00012369052274152637,0.0001376378204440698,0.000804710783995688,0.0204831063747406
26.100000381469727,0.7999992370605469,0.9448996782302856,0.0012335903011262417,0.0008562156581319869,0.006078135222196579,0.04693230986595154
26.200000762939453,0.7999992370605469,0.9568594098091125,0.0021900846622884274,0.000564198475331068,0.0040634083561599255,0.036322884261608124
26.299999237060547,0.8000011444091797,0.782765805721283,0.009731837548315525,0.008358928374946117,0.09908077865839005,0.10006272047758102
26.399999618530273,0.8000011444091797,0.44471806287765503,0.012161390855908394,0.06160478666424751,0.08144310116767883,0.4000726044178009
26.5,0.7999992370605469,0.36051666736602783,0.0042543369345366955,0.048963502049446106,0.0028780149295926094,0.5833874344825745
26.600000381469727,0.7999992370605469,0.6039260625839233,0.0012854853412136436,0.017037617042660713,0.0035830491688102484,0.374167799949646
26.700000762939453,0.7999992370605469,0.8698760867118835,0.0004285327158868313,0.0014575044624507427,0.0004592175828292966,0.12777869403362274
26.799999237060547,0.8000011444091797,0.9677203893661499,1.4726557310495991E-05,0.00015426370373461396,0.00011891734175151214,0.031991664320230484
26.899999618530273,0.8000011444091797,0.9127975702285767,9.838005098572467E-06,0.00011015604104613885,4.819500827579759E-05,0.08703429996967316
27,0.7999992370605469,0.9652337431907654,4.761761374538764E-06,3.495123382890597E-05,3.684147486637812E-06,0.03472290560603142
27.100000381469727,0.7999992370605469,0.9974596500396729,2.802516121391818E-07,8.889127457223367E-06,7.683345302211819E-07,0.002530404832214117
27.200000762939453,0.7999992370605469,0.9985290169715881,2.3998849130180133E-08,4.120137873542262E-06,1.1751359352274449E-06,0.0014657231513410807
27.299999237060547,0.8000011444091797,0.9979840517044067,1.1150117273928117E-08,3.4080953810189385E-06,2.055714048765367E-06,0.0020105133298784494
27.399999618530273,0.8000011444091797,0.998071551322937,1.4947552529065433E-08,4.583076588460244E-06,3.2309676498698536E-06,0.001920529524795711
27.5,0.7999992370605469,0.9977027773857117,1.687132744621067E-08,4.887638624495594E-06,3.249100927860127E-06,0.002289108233526349
27.600000381469727,0.7999992370605469,0.9980114102363586,1.3423567146730875E-08,3.5288480830786284E-06,2.376881411692011E-06,0.0019826856441795826
27.700000762939453,0.7999992370605469,0.9981772899627686,1.4805609183099477E-08,3.153837269564974E-06,1.577787315909518E-06,0.001818020478822291
27.799999237060547,0.8000011444091797,0.998201847076416,2.3990754272062986E-08,4.325015197537141E-06,1.6094210195660708E-06,0.0017922112019732594
27.899999618530273,0.8000011444091797,0.9983521699905396,2.232630968990179E-08,4.012076715298463E-06,1.2362999086690252E-06,0.0016425831709057093
28,0.7999992370605469,0.9983196258544922,2.4141446175462988E-08,3.99151986130164E-06,1.1622562396951253E-06,0.0016752956435084343
28.100000381469727,0.7999992370605469,0.9983697533607483,2.7524569290449108E-08,4.714043370768195E-06,1.0078352943310165E-06,0.0016245939768850803
28.200000762939453,0.7999992370605469,0.9984380602836609,3.247838264996972E-08,4.400009402161231E-06,8.907661026569258E-07,0.0015567069640383124
28.299999237060547,0.8000011444091797,0.9991187453269958,5.6450684127185013E-08,6.8893341449438594E-06,8.692566666468338E-07,0.0008733791764825583
28.399999618530273,0.8000011444091797,0.9992727637290955,5.8806254088494825E-08,4.436150902620284E-06,5.613550797534117E-07,0.0007221046253107488
28.5,0.7999992370605469,0.9991217255592346,1.2019401651741646E-07,8.116385288303718E-06,1.7093898918574268E-07,0.000869844458065927
28.600000381469727,0.7999992370605469,0.9991872310638428,1.9977842669050005E-07,9.688558748166543E-06,2.0696805336228863E-07,0.0008027753792703152
28.700000762939453,0.7999992370605469,0.999567985534668,5.168014922674047E-07,6.9325715230661444E-06,7.439560079092189E-08,0.00042461027624085546
28.799999237060547,0.8000011444091797,0.9995471239089966,1.4010049653734313E-06,4.689211436925689E-06,5.301793493117657E-08,0.0004466775862965733
28.899999618530273,0.8000011444091797,0.9996212720870972,8.751614586799406E-06,6.10503411735408E-06,6.412075492789882E-08,0.00036372069735080004
29,0.7999992370605469,0.9991881847381592,3.705500057549216E-05,9.426596079720184E-06,1.320304079399648E-07,0.0007650748011656106
29.100000381469727,0.7999992370605469,0.998834490776062,3.676627602544613E-05,1.5914787582005374E-05,3.506899020067067E-07,0.0011124579468742013
29.200000762939453,0.7999992370605469,0.9977322816848755,3.5933233448304236E-05,1.722620436339639E-05,1.0002316912505194E-06,0.0022135365288704634
29.299999237060547,0.8000011444091797,0.9940746426582336,8.408109715674073E-05,1.801341204554774E-05,1.5605425005560392E-06,0.0058216797187924385
29.399999618530273,0.8000011444091797,0.9915247559547424,0.00016076637257356197,1.22626188385766E-05,2.508883881091606E-06,0.008299664594233036
29.5,0.7999992370605469,0.9724807739257812,0.00010170212044613436,1.742277709126938E-05,3.216737604816444E-05,0.02736799046397209
29.600000381469727,0.7999992370605469,0.9610891342163086,4.915996760246344E-05,9.258554200641811E-06,0.00011402241216273978,0.03873838856816292
29.700000762939453,0.7999992370605469,0.9499830007553101,2.3367309040622786E-05,7.172630375862354E-06,0.0006588249816559255,0.04932761937379837
29.799999237060547,0.8000011444091797,0.9514848589897156,6.680597834929358E-06,2.836866769939661E-05,0.002492952160537243,0.0459870882332325
29.899999618530273,0.8000011444091797,0.865162193775177,1.0530896361160558E-05,3.851565452350769E-06,0.0034426781348884106,0.13138075172901154
30,0.7999992370605469,0.9193498492240906,1.1940801414311863E-05,3.3847697977762436E-06,0.005305020604282618,0.07532980293035507
30.100000381469727,0.7999992370605469,0.9780870676040649,4.015071681351401E-05,6.214120730874129E-06,0.002877389546483755,0.018989114090800285
30.200000762939453,0.7999992370605469,0.9756803512573242,6.762213888578117E-05,1.511288428446278E-05,0.006013099104166031,0.018223892897367477
30.299999237060547,0.8000011444091797,0.9743481874465942,0.00015276069461833686,4.3346346501493827E-05,0.0005428744480013847,0.02491282857954502
30.399999618530273,0.8000011444091797,0.98094242811203,0.0003093911800533533,2.5833125619101338E-05,5.462047556648031E-05,0.01866765134036541
30.5,0.7999992370605469,0.9781631231307983,0.015160181559622288,7.2090983849193435E-06,4.028535113320686E-05,0.006629123818129301
30.600000381469727,0.7999992370605469,0.9710375666618347,0.026446184143424034,1.0999791811627802E-05,0.0001767419744282961,0.002328538801521063
30.700000762939453,0.7999992370605469,0.9345815777778625,0.051553066819906235,0.0001660479319980368,0.0013884829822927713,0.012310781516134739
30.799999237060547,0.8000011444091797,0.6001412868499756,0.38954073190689087,5.944545773672871E-05,0.005214680917561054,0.005043899640440941
30.899999618530273,0.8000011444091797,0.07385248690843582,0.9230383038520813,4.290522610972403E-06,0.0027070422656834126,0.0003979425528086722
31,0.7999992370605469,0.06083154305815697,0.9383282661437988,4.6876421038177796E-06,0.0006531157996505499,0.0001824462233344093
31.100000381469727,0.7999992370605469,0.07730372995138168,0.9166476130485535,4.1067869460675865E-06,0.005892952438443899,0.00015161518240347505
31.200000762939453,0.7999992370605469,0.04766307771205902,0.9506291747093201,1.0203355031990213E-06,0.00159259676001966,0.00011415403423598036
31.299999237060547,0.7999992370605469,0.18420760333538055,0.7781938910484314,0.00017328726244159043,0.03654879704117775,0.0008763829828239977
31.399999618530273,0.8000011444091797,0.23753364384174347,0.7561490535736084,0.00010497577022761106,0.005094317253679037,0.0011180167784914374
31.5,0.7999992370605469,0.6800515651702881,0.255716472864151,0.0002116098621627316,0.060351476073265076,0.003668910823762417
31.600000381469727,0.8000011444091797,0.9688220024108887,0.030288372188806534,7.351180101977661E-06,0.0006216161418706179,0.00026062558754347265
31.700000762939453,0.7999992370605469,0.9928792715072632,0.005942113697528839,3.556380033842288E-05,0.0008492085617035627,0.00029385561356320977
31.799999237060547,0.7999992370605469,0.9987547397613525,0.0005939629627391696,6.606457645830233E-06,0.0002629178634379059,0.0003817851538769901
31.899999618530273,0.8000011444091797,0.9939631819725037,1.1720089787559118E-05,7.29950579625438E-06,0.004089400637894869,0.0019283763831481338
32,0.7999992370605469,0.9947815537452698,3.0273581614892464E-06,4.3346335587557405E-06,0.003158286679536104,0.0020528784953057766
32.099998474121094,0.8000030517578125,0.9939783215522766,1.489805981691461E-06,1.0059808346341015E-06,0.0025658956728875637,0.003453279146924615
32.20000076293945,0.7999992370605469,0.9942458271980286,1.2253240129211918E-06,1.0719547844928456E-06,0.0018130599055439234,0.003938757814466953
32.29999923706055,0.7999992370605469,0.9935669898986816,1.6932633570831968E-06,1.3566418601840269E-06,0.0028187159914523363,0.003611173015087843
32.400001525878906,0.7999992370605469,0.9952355027198792,1.366755782328255E-06,5.226636403676821E-07,0.0019407991785556078,0.002821803791448474
32.5,0.7999992370605469,0.994553804397583,1.3466971040543285E-06,6.988878453739744E-07,0.0022444017231464386,0.0031997256446629763
32.599998474121094,0.8000030517578125,0.9944784641265869,1.0349048125135596E-06,5.573518819801393E-07,0.0020294019486755133,0.0034905406646430492
32.70000076293945,0.7999992370605469,0.9941319823265076,1.2482687452575192E-06,7.12179996753548E-07,0.0023319877218455076,0.003534083254635334
32.79999923706055,0.7999992370605469,0.9940144419670105,1.3407718597591156E-06,6.38621543203044E-07,0.002314673736691475,0.003668880555778742
32.900001525878906,0.7999992370605469,0.9935938119888306,1.3831420346832601E-06,6.956918809919443E-07,0.002484086900949478,0.003919937647879124
33,0.7999992370605469,0.9919332265853882,3.0224350666685496E-06,1.5476326780117233E-06,0.0027357761282473803,0.005326388403773308
33.099998474121094,0.8000030517578125,0.9951121807098389,1.6664988606862607E-06,2.2474757770396536E-06,4.4195236114319414E-05,0.00483980868011713
33.20000076293945,0.7999992370605469,0.9964143633842468,2.7101066280010855E-06,1.2309695193835068E-05,5.099753252579831E-06,0.0035655552055686712
33.29999923706055,0.7999992370605469,0.998720645904541,5.761260763392784E-05,3.383975695214758E-07,1.0778816772472055E-07,0.001221309183165431
33.400001525878906,0.7999992370605469,0.999508798122406,0.00024456557002849877,3.497107627481455E-06,2.639855892994092E-06,0.000240574823692441
33.5,0.7999992370605469,0.9975707530975342,0.0009474207181483507,2.988772394019179E-05,4.5079600567987654E-06,0.0014473835472017527
33.599998474121094,0.8000030517578125,0.9213457107543945,0.07761095464229584,4.0017512219492346E-05,1.0357509381719865E-05,0.0009929180378094316
33.70000076293945,0.7999992370605469,0.17308670282363892,0.8267762064933777,2.0454966431771027E-07,6.504484645120101E-06,0.00013047156971879303
33.79999923706055,0.7999992370605469,0.18515440821647644,0.8147584199905396,9.918329624269973E-07,7.003882274148054E-06,7.923949306132272E-05
33.900001525878906,0.7999992370605469,0.12146753072738647,0.8784781098365784,6.787153665754886E-07,2.9885572075727396E-05,2.379100442340132E-05
34,0.7999992370605469,0.07634859532117844,0.923512876033783,2.0793954718101304E-06,8.522598363924772E-05,5.1196340791648254E-05
34.099998474121094,0.8000030517578125,0.11071880161762238,0.8889539241790771,6.650467980762187E-07,0.00016600513481535017,0.00016052884166128933
34.20000076293945,0.7999992370605469,0.17226530611515045,0.8272527456283569,1.3311675502336584E-05,6.435126124415547E-05,0.00040433270623907447
34.29999923706055,0.7999992370605469,0.8031134009361267,0.1953602284193039,0.00011884374544024467,0.0005978572298772633,0.0008096594247035682
34.400001525878906,0.7999992370605469,0.8048515915870667,0.19494734704494476,2.112293941536336E-06,9.458198474021628E-05,0.0001044160162564367
34.5,0.7999992370605469,0.9792627096176147,0.020183295011520386,1.011815038509667E-05,0.0001680888090049848,0.0003758183738682419
34.599998474121094,0.8000030517578125,0.990142822265625,0.007909459061920643,8.225664714700542E-06,0.0004220864502713084,0.0015173850115388632
34.70000076293945,0.7999992370605469,0.9987828731536865,0.0003071793762501329,3.5873792967322515E-06,0.00019700214033946395,0.0007093989406712353
34.79999923706055,0.7999992370605469,0.9936099052429199,0.00010793162073241547,7.319664746319177E-06,0.005083010531961918,0.0011919315438717604
34.900001525878906,0.7999992370605469,0.9932178854942322,5.59771251573693E-05,2.7139828944200417E-06,0.004932329524308443,0.001791049842722714
35,0.7999992370605469,0.9945912957191467,1.2598928151419386E-05,1.013180394693336E-06,0.0011424955446273088,0.004252649378031492
35.099998474121094,0.8000030517578125,0.9958310723304749,4.729369902634062E-05,1.4925824416422984E-06,0.0011297441087663174,0.0029903955291956663
35.20000076293945,0.7999992370605469,0.9846366047859192,7.813820411683992E-05,6.456347364292014E-06,0.0003645054530352354,0.014914341270923615
35.29999923706055,0.7999992370605469,0.9418266415596008,0.0004686405009124428,4.101369995623827E-06,0.00015918702410999686,0.0575413703918457
35.400001525878906,0.7999992370605469,0.8797163367271423,0.0011047926964238286,1.4866445781080984E-05,4.339161023381166E-05,0.11912067234516144
35.5,0.7999992370605469,0.9407531023025513,0.0033291189465671778,1.3351606867217924E-05,1.5727911886642687E-05,0.05588872358202934
35.599998474121094,0.8000030517578125,0.7571378946304321,0.007698645815253258,4.852823258261196E-05,6.1981158978596795E-06,0.23510880768299103
35.70000076293945,0.7999992370605469,0.6357605457305908,0.0072800093330442905,5.099341433378868E-05,2.2601500404562103E-06,0.3569062054157257
35.79999923706055,0.7999992370605469,0.9720609188079834,0.007244600914418697,4.5377473725238815E-05,4.1092437186307507E-07,0.020648542791604996
35.900001525878906,0.7999992370605469,0.891572892665863,0.024609552696347237,0.00011522032582433894,1.6065807812992716E-06,0.08370061963796616
36,0.7999992370605469,0.9832440614700317,0.006237421650439501,3.6570068914443254E-05,1.7398566853898956E-07,0.010481775738298893
36.099998474121094,0.8000030517578125,0.9294087290763855,0.00369196361862123,4.147885556449182E-05,1.348046225757571E-07,0.06685764342546463
36.20000076293945,0.7999992370605469,0.9847452044487,0.0006539829773828387,0.00024972337996587157,4.713657020261053E-08,0.014351056888699532
36.29999923706055,0.7999992370605469,0.9963781833648682,0.00025603381800465286,0.0008418921497650445,2.697639445159439E-07,0.0025235547218471766
36.400001525878906,0.7999992370605469,0.9921305179595947,0.0005450533935800195,0.00010960747749777511,1.994717706566007E-07,0.00721454992890358
36.5,0.7999992370605469,0.9704244136810303,0.0001791020476957783,0.00025754072703421116,5.529192890207923E-07,0.029138367623090744
36.599998474121094,0.8000030517578125,0.9792770743370056,2.866387876565568E-05,0.000117826959467493,9.998293535318226E-07,0.020575519651174545
36.70000076293945,0.7999992370605469,0.9915879964828491,0.00015888363122940063,0.0036270925775170326,2.510008926037699E-06,0.0046235425397753716
36.79999923706055,0.7999992370605469,0.9936856031417847,8.655792044010013E-06,0.005442776717245579,1.1834077668027021E-05,0.0008511619525961578
36.900001525878906,0.7999992370605469,0.9919232726097107,3.50103982782457E-05,0.0075675505213439465,1.2779601092915982E-05,0.0004613721393980086
37,0.7999992370605469,0.7614352703094482,0.0003041208547074348,0.23709069192409515,6.730442692060024E-05,0.0011026067659258842
37.099998474121094,0.8000030517578125,0.04227960854768753,4.5843022235203534E-05,0.9565363526344299,0.00016563752433285117,0.000972550013102591
37.20000076293945,0.7999992370605469,0.011501987464725971,3.8064922591729555E-06,0.9876983165740967,0.00020900809613522142,0.0005869687884114683
37.29999923706055,0.7999992370605469,0.0813201367855072,2.039902756223455E-05,0.9132833480834961,1.069243808160536E-05,0.005365363787859678
37.400001525878906,0.7999992370605469,0.49244752526283264,0.0010961254592984915,0.49570432305336,6.063936234568246E-05,0.010691437870264053
37.5,0.7999992370605469,0.8585945963859558,0.0013847440714016557,0.12324333935976028,1.4593612831959035E-05,0.016762705519795418
37.599998474121094,0.8000030517578125,0.9923603534698486,8.842316310619935E-05,0.006828104145824909,3.108804378371133E-07,0.0007228729082271457
37.70000076293945,0.7999992370605469,0.9954643845558167,0.00014399623614735901,0.00043859260040335357,2.2544184048456373E-06,0.003950710874050856
37.79999923706055,0.7999992370605469,0.9984062910079956,3.6786202599614626E-06,2.1016592654632404E-05,2.504616304577212E-06,0.0015664350939914584
37.900001525878906,0.7999992370605469,0.996349036693573,6.363033548950625E-07,1.8040618670056574E-05,6.367802143358858E-06,0.003625943325459957
38,0.7999992370605469,0.9973599910736084,6.63244065890467E-07,4.081826318724779E-06,1.2238270755915437E-05,0.0026229762006551027
38.099998474121094,0.8000030517578125,0.991943895816803,9.790992407943122E-07,8.011815225472674E-06,2.4336890419363044E-05,0.008022855035960674
38.20000076293945,0.7999992370605469,0.9964011311531067,4.946294325236522E-07,8.585966497776099E-06,2.238731576653663E-05,0.0035674592945724726
38.29999923706055,0.7999992370605469,0.995618999004364,6.558975087500585E-07,5.300646989780944E-06,3.0754556064493954E-05,0.004344209097325802
38.400001525878906,0.7999992370605469,0.9973329901695251,6.277095394580101E-07,3.165086127410177E-06,1.7691058019408956E-05,0.0026454944163560867
38.5,0.7999992370605469,0.9980202913284302,7.986021728356718E-07,6.028124971635407E-06,8.092114512692206E-06,0.0019647737499326468
38.599998474121094,0.8000030517578125,0.9980095028877258,1.3544290595746133E-06,8.290679033962078E-06,9.32516013563145E-06,0.001971572171896696
38.70000076293945,0.7999992370605469,0.9977055191993713,4.891922344540944E-06,1.6930693163885735E-05,8.163446182152256E-06,0.0022644996643066406
38.79999923706055,0.7999992370605469,0.9987618923187256,8.588026503275614E-06,2.7135451091453433E-05,7.453960279235616E-06,0.0011948408791795373
38.900001525878906,0.7999992370605469,0.998784065246582,9.136443622992374E-06,2.1868365365662612E-05,4.617365448211785E-06,0.0011803150409832597
39,0.7999992370605469,0.9976252913475037,1.0280896276526619E-05,1.7242056856048293E-05,1.0334928447264247E-05,0.0023368666879832745
39.099998474121094,0.8000030517578125,0.9974175095558167,1.3214423233876005E-05,1.47294858834357E-05,1.600900577614084E-05,0.002538569737225771
39.20000076293945,0.7999992370605469,0.997302234172821,1.3387502804107498E-05,2.8844566259067506E-05,1.2595695807249285E-05,0.002642917213961482
39.29999923706055,0.7999992370605469,0.9969457387924194,4.5576339289254975E-06,1.4963950889068656E-05,4.689903653343208E-05,0.0029877927154302597
39.400001525878906,0.7999992370605469,0.9983853101730347,1.18435832519026E-06,5.186864655115642E-06,4.61821437056642E-05,0.0015620752237737179
39.5,0.7999992370605469,0.9959387183189392,1.1831236861326033E-06,4.751814230985474E-06,8.75276091392152E-05,0.00396782997995615
39.599998474121094,0.8000030517578125,0.994066059589386,1.5364186083388631E-06,5.840957328473451E-06,9.944449266185984E-05,0.0058272117748856544
39.70000076293945,0.7999992370605469,0.9942269325256348,1.921120883707772E-06,7.124952389858663E-06,0.00013267301255837083,0.005631358362734318
39.79999923706055,0.7999992370605469,0.9948230385780334,1.1423688874856452E-06,2.92533150059171E-06,0.00013772788224741817,0.005035240203142166
39.900001525878906,0.7999992370605469,0.9968021512031555,1.7748500340530882E-06,5.631533440464409E-06,0.00011789969721576199,0.003072476014494896
40,0.7999992370605469,0.9982558488845825,2.034977569564944E-06,3.6892215575790033E-06,5.090030754217878E-05,0.001687592943198979
40.099998474121094,0.8000030517578125,0.9984753131866455,4.280022039893083E-06,6.2892690948501695E-06,7.197457307484001E-05,0.0014421032974496484
40.20000076293945,0.7999992370605469,0.9974964261054993,1.8565013306215405E-05,6.902358109073248E-06,0.00013112134183757007,0.00234698923304677
40.29999923706055,0.7999992370605469,0.9981257319450378,1.3713620319322217E-05,4.6000500333320815E-06,8.777587208896875E-05,0.001768164918757975
40.400001525878906,0.7999992370605469,0.9975511431694031,0.00017199026478920132,3.100670437561348E-05,5.7522018323652446E-05,0.0021882972214370966
40.5,0.7999992370605469,0.9985466003417969,0.00020259809389244765,2.5090243070735596E-05,6.626490358030424E-05,0.0011595074320212007
40.599998474121094,0.8000030517578125,0.9925999641418457,0.005058936774730682,0.00026348730898462236,0.0002657678269315511,0.0018119195010513067
40.70000076293945,0.7999992370605469,0.9074229598045349,0.07528837025165558,0.00014983798610046506,0.004309073090553284,0.012829840183258057
40.79999923706055,0.7999992370605469,0.524652361869812,0.44937121868133545,0.0007781363092362881,0.005794437136501074,0.019403904676437378
40.900001525878906,0.7999992370605469,0.4768291115760803,0.23089812695980072,0.015215877443552017,0.009861745871603489,0.2671951651573181
41,0.7999992370605469,0.12675704061985016,0.0034474327694624662,0.04742681235074997,0.012763113714754581,0.809605598449707
41.099998474121094,0.8000030517578125,0.4624108374118805,0.0038309739902615547,0.009326203726232052,0.004092147573828697,0.5203397274017334
41.20000076293945,0.7999992370605469,0.834766685962677,0.0006661434308625758,0.0023920347448438406,0.0033209146931767464,0.15885424613952637
41.29999923706055,0.7999992370605469,0.8945615887641907,7.334354449994862E-05,8.84267283254303E-05,0.0003028963692486286,0.10497382283210754
41.400001525878906,0.7999992370605469,0.9527853727340698,9.847464752965607E-06,0.00020899796800222248,9.087647777050734E-05,0.04690494015812874
41.5,0.7999992370605469,0.9530156254768372,7.641582442374784E-07,4.817594890482724E-05,4.828567398362793E-05,0.04688716307282448
41.599998474121094,0.8000030517578125,0.9978098273277283,3.340296572673651E-08,6.0233237491047475E-06,4.887927389063407E-06,0.002179178176447749
